1.15E-01	6.30E-22
1.16E-01	7.24E-22
1.17E-01	9.93E-22
1.18E-01	1.27E-21
1.19E-01	1.38E-21
1.20E-01	1.09E-21
1.21E-01	1.26E-21
1.22E-01	2.67E-22
1.23E-01	1.68E-21
1.24E-01	3.33E-21
1.25E-01	4.84E-21
1.26E-01	5.90E-21
1.27E-01	6.15E-21
1.28E-01	7.68E-21
1.29E-01	8.90E-21
1.30E-01	1.08E-20
1.31E-01	1.10E-20
1.32E-01	1.39E-20
1.33E-01	1.45E-20
1.34E-01	1.61E-20
1.35E-01	1.89E-20
1.36E-01	2.15E-20
1.37E-01	2.30E-20
1.38E-01	2.47E-20
1.39E-01	2.68E-20
1.40E-01	3.03E-20
1.41E-01	3.61E-20
1.42E-01	4.05E-20
1.43E-01	4.63E-20
1.44E-01	5.42E-20
1.44E-01	6.99E-20
1.45E-01	6.26E-20
1.46E-01	7.37E-20
1.47E-01	9.27E-20
1.48E-01	1.05E-19
1.49E-01	1.13E-19
1.50E-01	1.47E-19
1.51E-01	1.78E-19
1.51E-01	1.35E-19
1.52E-01	1.71E-19
1.53E-01	3.87E-19
1.54E-01	6.12E-19
1.55E-01	5.17E-19
1.56E-01	8.22E-19
1.57E-01	7.73E-19
1.58E-01	1.37E-18
1.59E-01	1.65E-18
1.60E-01	1.92E-18
1.61E-01	2.06E-18
1.62E-01	2.25E-18
1.63E-01	2.49E-18
1.64E-01	2.90E-18
1.65E-01	4.01E-18
1.66E-01	2.57E-18
1.67E-01	4.55E-18
1.67E-01	3.24E-18
1.68E-01	1.18E-17
1.69E-01	1.31E-17
1.70E-01	1.58E-17
1.71E-01	1.74E-17
1.72E-01	1.84E-17
1.73E-01	2.23E-17
1.74E-01	2.79E-17
1.75E-01	3.73E-17
1.76E-01	5.25E-17
1.77E-01	4.39E-17
1.78E-01	5.23E-17
1.79E-01	6.78E-17
1.80E-01	9.30E-17
1.81E-01	8.69E-17
1.82E-01	7.60E-17
1.83E-01	9.62E-17
1.84E-01	9.81E-17
1.85E-01	7.07E-17
1.86E-01	1.13E-16
1.87E-01	1.40E-16
1.88E-01	1.47E-16
1.89E-01	1.57E-16
1.90E-01	2.07E-16
1.91E-01	1.98E-16
1.92E-01	2.18E-16
1.93E-01	1.98E-16
1.94E-01	1.30E-16
1.95E-01	2.76E-16
1.96E-01	2.86E-16
1.97E-01	3.79E-16
1.98E-01	3.33E-16
1.98E-01	4.38E-16
2.00E-01	4.70E-16
2.01E-01	4.41E-16
2.02E-01	4.75E-16
2.03E-01	3.66E-16
2.04E-01	5.33E-16
2.05E-01	6.17E-16
2.06E-01	6.06E-16
2.07E-01	5.93E-16
2.07E-01	6.48E-16
2.08E-01	2.27E-15
2.09E-01	3.22E-15
2.10E-01	2.88E-15
2.11E-01	2.74E-15
2.12E-01	3.21E-15
2.13E-01	2.74E-15
2.14E-01	2.61E-15
2.15E-01	3.62E-15
2.16E-01	3.48E-15
2.17E-01	2.86E-15
2.18E-01	2.86E-15
2.19E-01	4.17E-15
2.20E-01	3.83E-15
2.21E-01	3.77E-15
2.22E-01	2.63E-15
2.23E-01	3.41E-15
2.24E-01	4.90E-15
2.25E-01	4.62E-15
2.26E-01	3.22E-15
2.27E-01	2.79E-15
2.28E-01	3.10E-15
2.29E-01	4.92E-15
2.30E-01	3.77E-15
2.31E-01	5.02E-15
2.32E-01	3.91E-15
2.33E-01	3.13E-15
2.34E-01	2.55E-15
2.35E-01	1.50E-15
2.36E-01	3.58E-15
2.37E-01	1.80E-15
2.38E-01	2.51E-15
2.39E-01	1.32E-15
2.40E-01	1.76E-15
2.41E-01	1.79E-15
2.42E-01	2.21E-15
2.43E-01	4.46E-15
2.44E-01	4.53E-15
2.45E-01	5.65E-15
2.46E-01	6.22E-15
2.47E-01	4.97E-15
2.48E-01	4.28E-15
2.49E-01	1.99E-15
2.50E-01	2.88E-15
2.51E-01	5.12E-15
2.51E-01	1.72E-15
2.52E-01	1.23E-15
2.53E-01	1.45E-15
2.54E-01	3.05E-15
2.55E-01	3.29E-15
2.56E-01	7.36E-15
2.57E-01	5.02E-15
2.58E-01	6.83E-15
2.59E-01	5.87E-15
2.60E-01	5.06E-15
2.61E-01	4.19E-15
2.62E-01	3.68E-15
2.63E-01	5.45E-15
2.64E-01	1.08E-14
2.65E-01	1.51E-14
2.66E-01	2.16E-14
2.67E-01	1.27E-14
2.68E-01	1.50E-14
2.69E-01	1.76E-14
2.70E-01	1.25E-14
2.71E-01	1.56E-14
2.72E-01	1.09E-14
2.73E-01	8.18E-15
2.74E-01	1.10E-14
2.75E-01	5.39E-15
2.76E-01	7.91E-15
2.77E-01	1.08E-14
2.78E-01	1.13E-14
2.79E-01	6.15E-15
2.80E-01	2.50E-15
2.81E-01	3.14E-15
2.82E-01	9.85E-15
2.83E-01	1.58E-14
2.84E-01	1.54E-14
2.85E-01	1.02E-14
2.86E-01	5.08E-15
2.87E-01	1.58E-14
2.88E-01	2.24E-14
2.89E-01	1.87E-14
2.90E-01	2.29E-14
2.91E-01	3.07E-14
2.93E-01	2.66E-14
2.95E-01	2.52E-14
2.97E-01	2.68E-14
2.99E-01	2.73E-14
3.01E-01	2.83E-14
3.03E-01	2.95E-14
3.05E-01	3.08E-14
3.07E-01	3.21E-14
3.09E-01	3.12E-14
3.11E-01	3.44E-14
3.13E-01	3.30E-14
3.15E-01	3.12E-14
3.17E-01	3.36E-14
3.19E-01	2.97E-14
3.21E-01	3.36E-14
3.23E-01	2.77E-14
3.25E-01	3.75E-14
3.27E-01	4.33E-14
3.29E-01	4.13E-14
3.31E-01	4.04E-14
3.33E-01	4.12E-14
3.35E-01	4.04E-14
3.37E-01	3.20E-14
3.39E-01	3.63E-14
3.41E-01	3.66E-14
3.43E-01	3.73E-14
3.45E-01	4.00E-14
3.47E-01	4.12E-14
3.49E-01	4.46E-14
3.51E-01	4.62E-14
3.53E-01	4.29E-14
3.55E-01	4.92E-14
3.57E-01	3.75E-14
3.59E-01	3.63E-14
3.61E-01	4.24E-14
3.63E-01	4.26E-14
3.64E-01	4.33E-14
3.65E-01	4.94E-14
3.67E-01	5.00E-14
3.69E-01	4.66E-14
3.71E-01	4.99E-14
3.73E-01	3.94E-14
3.75E-01	4.39E-14
3.77E-01	5.14E-14
3.79E-01	5.35E-14
3.81E-01	5.36E-14
3.83E-01	3.27E-14
3.85E-01	4.66E-14
3.87E-01	4.54E-14
3.89E-01	4.95E-14
3.91E-01	5.68E-14
3.93E-01	2.93E-14
3.95E-01	4.83E-14
3.97E-01	3.38E-14
3.99E-01	6.59E-14
4.01E-01	7.00E-14
4.03E-01	7.12E-14
4.05E-01	6.88E-14
4.07E-01	6.67E-14
4.09E-01	7.40E-14
4.11E-01	7.08E-14
4.13E-01	7.36E-14
4.15E-01	7.48E-14
4.17E-01	7.48E-14
4.19E-01	7.18E-14
4.21E-01	7.22E-14
4.23E-01	6.91E-14
4.25E-01	7.01E-14
4.27E-01	6.61E-14
4.29E-01	6.13E-14
4.31E-01	5.16E-14
4.33E-01	7.08E-14
4.35E-01	6.74E-14
4.37E-01	7.58E-14
4.39E-01	6.96E-14
4.41E-01	7.38E-14
4.43E-01	7.69E-14
4.45E-01	7.60E-14
4.47E-01	7.96E-14
4.49E-01	7.96E-14
4.51E-01	8.71E-14
4.53E-01	7.92E-14
4.55E-01	8.14E-14
4.57E-01	8.62E-14
4.59E-01	8.11E-14
4.61E-01	8.28E-14
4.63E-01	8.13E-14
4.65E-01	8.22E-14
4.67E-01	8.42E-14
4.69E-01	8.23E-14
4.71E-01	7.95E-14
4.73E-01	8.32E-14
4.75E-01	8.42E-14
4.77E-01	8.43E-14
