1.15E-01	4.24E-24
1.16E-01	5.43E-24
1.17E-01	7.02E-24
1.18E-01	9.56E-24
1.19E-01	1.15E-23
1.20E-01	1.29E-23
1.21E-01	1.38E-23
1.22E-01	3.75E-24
1.23E-01	2.00E-23
1.24E-01	3.58E-23
1.25E-01	4.62E-23
1.26E-01	5.56E-23
1.27E-01	6.69E-23
1.28E-01	8.09E-23
1.29E-01	8.94E-23
1.30E-01	1.07E-22
1.31E-01	1.24E-22
1.32E-01	1.55E-22
1.33E-01	1.63E-22
1.34E-01	1.81E-22
1.35E-01	2.24E-22
1.36E-01	2.80E-22
1.37E-01	3.01E-22
1.38E-01	3.30E-22
1.39E-01	3.59E-22
1.40E-01	4.06E-22
1.41E-01	5.29E-22
1.42E-01	6.21E-22
1.43E-01	7.39E-22
1.44E-01	9.14E-22
1.44E-01	1.22E-21
1.45E-01	1.08E-21
1.46E-01	1.30E-21
1.47E-01	1.75E-21
1.48E-01	2.01E-21
1.49E-01	2.18E-21
1.50E-01	2.99E-21
1.51E-01	3.78E-21
1.51E-01	2.71E-21
1.52E-01	3.63E-21
1.53E-01	1.15E-20
1.54E-01	2.09E-20
1.55E-01	1.61E-20
1.56E-01	2.97E-20
1.57E-01	2.80E-20
1.58E-01	7.31E-20
1.59E-01	8.80E-20
1.60E-01	1.04E-19
1.61E-01	1.10E-19
1.62E-01	1.20E-19
1.63E-01	1.34E-19
1.64E-01	1.79E-19
1.65E-01	2.64E-19
1.66E-01	1.85E-19
1.67E-01	3.21E-19
1.67E-01	2.16E-19
1.68E-01	7.85E-19
1.69E-01	9.03E-19
1.70E-01	1.14E-18
1.71E-01	1.23E-18
1.72E-01	1.18E-18
1.73E-01	1.65E-18
1.74E-01	1.95E-18
1.75E-01	2.75E-18
1.76E-01	3.50E-18
1.77E-01	3.42E-18
1.78E-01	3.59E-18
1.79E-01	5.18E-18
1.80E-01	5.63E-18
1.81E-01	6.84E-18
1.82E-01	6.27E-18
1.83E-01	8.36E-18
1.84E-01	8.61E-18
1.85E-01	6.94E-18
1.86E-01	9.22E-18
1.87E-01	1.13E-17
1.88E-01	1.21E-17
1.89E-01	1.33E-17
1.90E-01	1.78E-17
1.91E-01	1.72E-17
1.92E-01	2.05E-17
1.93E-01	2.04E-17
1.94E-01	1.35E-17
1.95E-01	2.59E-17
1.96E-01	2.92E-17
1.97E-01	3.65E-17
1.98E-01	3.75E-17
1.98E-01	4.10E-17
2.00E-01	4.14E-17
2.01E-01	4.12E-17
2.02E-01	4.71E-17
2.03E-01	3.76E-17
2.04E-01	5.24E-17
2.05E-01	5.99E-17
2.06E-01	6.51E-17
2.07E-01	6.53E-17
2.07E-01	6.83E-17
2.08E-01	1.37E-16
2.09E-01	1.66E-16
2.10E-01	1.62E-16
2.11E-01	1.65E-16
2.12E-01	2.04E-16
2.13E-01	1.93E-16
2.14E-01	2.22E-16
2.15E-01	2.47E-16
2.16E-01	2.22E-16
2.17E-01	2.10E-16
2.18E-01	2.12E-16
2.19E-01	2.64E-16
2.20E-01	2.86E-16
2.21E-01	3.02E-16
2.22E-01	2.64E-16
2.23E-01	3.23E-16
2.24E-01	4.76E-16
2.25E-01	4.81E-16
2.26E-01	3.91E-16
2.27E-01	3.00E-16
2.28E-01	3.33E-16
2.29E-01	5.06E-16
2.30E-01	4.47E-16
2.31E-01	4.54E-16
2.32E-01	5.28E-16
2.33E-01	5.27E-16
2.34E-01	6.13E-16
2.35E-01	4.24E-16
2.36E-01	5.87E-16
2.37E-01	4.84E-16
2.38E-01	5.62E-16
2.39E-01	4.76E-16
2.40E-01	5.50E-16
2.41E-01	6.49E-16
2.42E-01	5.50E-16
2.43E-01	8.50E-16
2.44E-01	9.33E-16
2.45E-01	1.17E-15
2.46E-01	1.28E-15
2.47E-01	9.22E-16
2.48E-01	8.54E-16
2.49E-01	3.74E-16
2.50E-01	5.47E-16
2.51E-01	9.10E-16
2.51E-01	5.19E-16
2.52E-01	3.69E-16
2.53E-01	4.16E-16
2.54E-01	9.49E-16
2.55E-01	9.33E-16
2.56E-01	2.43E-15
2.57E-01	1.67E-15
2.58E-01	2.61E-15
2.59E-01	2.41E-15
2.60E-01	2.37E-15
2.61E-01	2.24E-15
2.62E-01	1.98E-15
2.63E-01	2.77E-15
2.64E-01	5.82E-15
2.65E-01	6.97E-15
2.66E-01	1.31E-14
2.67E-01	6.87E-15
2.68E-01	7.44E-15
2.69E-01	1.01E-14
2.70E-01	5.31E-15
2.71E-01	7.99E-15
2.72E-01	4.94E-15
2.73E-01	2.67E-15
2.74E-01	4.17E-15
2.75E-01	3.10E-15
2.76E-01	4.44E-15
2.77E-01	6.26E-15
2.78E-01	6.38E-15
2.79E-01	3.73E-15
2.80E-01	1.87E-15
2.81E-01	2.27E-15
2.82E-01	5.39E-15
2.83E-01	6.51E-15
2.84E-01	4.65E-15
2.85E-01	2.69E-15
2.86E-01	1.39E-15
2.87E-01	3.65E-15
2.88E-01	6.96E-15
2.89E-01	8.43E-15
2.90E-01	1.41E-14
2.91E-01	2.63E-14
2.93E-01	2.45E-14
2.95E-01	2.34E-14
2.97E-01	2.49E-14
2.99E-01	2.70E-14
3.01E-01	2.65E-14
3.03E-01	3.11E-14
3.05E-01	3.14E-14
3.07E-01	3.16E-14
3.09E-01	2.31E-14
3.11E-01	3.32E-14
3.13E-01	2.81E-14
3.15E-01	2.85E-14
3.17E-01	3.31E-14
3.19E-01	2.78E-14
3.21E-01	3.00E-14
3.23E-01	2.57E-14
3.25E-01	4.03E-14
3.27E-01	4.88E-14
3.29E-01	4.71E-14
3.31E-01	4.08E-14
3.33E-01	4.23E-14
3.35E-01	4.03E-14
3.37E-01	2.52E-14
3.39E-01	3.12E-14
3.41E-01	3.22E-14
3.43E-01	3.67E-14
3.45E-01	4.29E-14
3.47E-01	4.62E-14
3.49E-01	5.32E-14
3.51E-01	5.58E-14
